,State,Year,CO2 Emissions (Million Metric Tons),Sector Name
4754,MS,2003,26.774407,Transportation carbon dioxide emissions
4755,MS,2003,1.958941,Residential carbon dioxide emissions
4756,MS,2003,10.464939,Industrial carbon dioxide emissions
4757,MS,2003,23.280041,Electric Power carbon dioxide emissions
4758,MS,2002,62.571848,Total carbon dioxide emissions from all sectors
4759,MS,2002,1.497139,Commercial carbon dioxide emissions
4760,MS,2002,24.986167,Transportation carbon dioxide emissions
4761,MS,2002,23.31849,Electric Power carbon dioxide emissions
4762,MS,2002,10.67696,Industrial carbon dioxide emissions
4763,MS,2002,2.093093,Residential carbon dioxide emissions
4764,MS,2001,1.639539,Commercial carbon dioxide emissions
4765,MS,2001,69.796767,Total carbon dioxide emissions from all sectors
4766,MS,2001,24.452982,Transportation carbon dioxide emissions
4767,MS,2001,2.421315,Residential carbon dioxide emissions
4768,MS,2001,10.629812,Industrial carbon dioxide emissions
4769,MS,2001,30.653119,Electric Power carbon dioxide emissions
4770,MS,2000,1.606659,Commercial carbon dioxide emissions
4771,MS,2000,61.360897,Total carbon dioxide emissions from all sectors
4772,MS,2000,10.717921,Industrial carbon dioxide emissions
4773,MS,2000,2.373636,Residential carbon dioxide emissions
4774,MS,2000,25.314642,Transportation carbon dioxide emissions
4775,MS,2000,21.348038,Electric Power carbon dioxide emissions
4776,MS,1999,1.421895,Commercial carbon dioxide emissions
4777,MS,1999,61.452353,Total carbon dioxide emissions from all sectors
4778,MS,1999,25.897479,Transportation carbon dioxide emissions
4779,MS,1999,1.868302,Residential carbon dioxide emissions
4780,MS,1999,11.462564,Industrial carbon dioxide emissions
4781,MS,1999,20.802113,Electric Power carbon dioxide emissions
4782,MS,1998,9.108627,Industrial carbon dioxide emissions
4783,MS,1998,1.85357,Residential carbon dioxide emissions
4784,MS,1998,24.547962,Transportation carbon dioxide emissions
4785,MS,1998,56.644772,Total carbon dioxide emissions from all sectors
4786,MS,1998,1.513977,Commercial carbon dioxide emissions
4787,MS,1998,19.620636,Electric Power carbon dioxide emissions
4788,MS,1997,1.531054,Commercial carbon dioxide emissions
4789,MS,1997,55.801565,Total carbon dioxide emissions from all sectors
4790,MS,1997,24.300794,Transportation carbon dioxide emissions
4791,MS,1997,2.010406,Residential carbon dioxide emissions
4792,MS,1997,10.01521,Industrial carbon dioxide emissions
4793,MS,1997,17.944101,Electric Power carbon dioxide emissions
4794,MS,1996,1.572374,Commercial carbon dioxide emissions
4795,MS,1996,54.438028,Total carbon dioxide emissions from all sectors
4796,MS,1996,23.489235,Transportation carbon dioxide emissions
4797,MS,1996,2.173539,Residential carbon dioxide emissions
4798,MS,1996,10.185813,Industrial carbon dioxide emissions
4799,MS,1996,17.017068,Electric Power carbon dioxide emissions
4800,MS,1995,9.76469,Industrial carbon dioxide emissions
4801,MS,1995,1.888783,Residential carbon dioxide emissions
4802,MS,1995,23.218668,Transportation carbon dioxide emissions
4803,MS,1995,51.575779,Total carbon dioxide emissions from all sectors
4804,MS,1995,1.369498,Commercial carbon dioxide emissions
4805,MS,1995,15.334141,Electric Power carbon dioxide emissions
4806,MS,1994,50.161088,Total carbon dioxide emissions from all sectors
4807,MS,1994,1.418801,Commercial carbon dioxide emissions
4808,MS,1994,22.973846,Transportation carbon dioxide emissions
4809,MS,1994,1.955084,Residential carbon dioxide emissions
4810,MS,1994,9.895845,Industrial carbon dioxide emissions
4811,MS,1994,13.917512,Electric Power carbon dioxide emissions
4812,MS,1993,1.331299,Commercial carbon dioxide emissions
4813,MS,1993,50.506943,Total carbon dioxide emissions from all sectors
4814,MS,1993,22.923647,Transportation carbon dioxide emissions
4815,MS,1993,2.023422,Residential carbon dioxide emissions
4816,MS,1993,10.622443,Industrial carbon dioxide emissions
4817,MS,1993,13.606132,Electric Power carbon dioxide emissions
4818,MS,1992,48.234541,Total carbon dioxide emissions from all sectors
4819,MS,1992,1.355043,Commercial carbon dioxide emissions
4820,MS,1992,22.865942,Transportation carbon dioxide emissions
4821,MS,1992,10.972048,Electric Power carbon dioxide emissions
4822,MS,1992,11.1816,Industrial carbon dioxide emissions
4823,MS,1992,1.859908,Residential carbon dioxide emissions
4824,MS,1991,1.326828,Commercial carbon dioxide emissions
4825,MS,1991,48.12387,Total carbon dioxide emissions from all sectors
4826,MS,1991,21.971288,Transportation carbon dioxide emissions
4827,MS,1991,1.817614,Residential carbon dioxide emissions
4828,MS,1991,10.762221,Industrial carbon dioxide emissions
4829,MS,1991,12.245918,Electric Power carbon dioxide emissions
4830,MS,1990,1.345429,Commercial carbon dioxide emissions
4831,MS,1990,13.437403,Electric Power carbon dioxide emissions
4832,MS,1990,20.152836,Transportation carbon dioxide emissions
4833,MS,1990,1.842002,Residential carbon dioxide emissions
4834,MS,1990,11.617176,Industrial carbon dioxide emissions
4835,MS,1990,48.394846,Total carbon dioxide emissions from all sectors
4836,MT,2020,1.679991,Commercial carbon dioxide emissions
4837,MT,2020,26.225615,Total carbon dioxide emissions from all sectors
4838,MT,2020,10.097535,Electric Power carbon dioxide emissions
4839,MT,2020,1.791128,Residential carbon dioxide emissions
4840,MT,2020,4.658916,Industrial carbon dioxide emissions
4841,MT,2020,7.998045,Transportation carbon dioxide emissions
4842,MT,2019,1.743955,Commercial carbon dioxide emissions
4843,MT,2019,32.285395,Total carbon dioxide emissions from all sectors
4844,MT,2019,7.969857,Transportation carbon dioxide emissions
4845,MT,2019,1.956376,Residential carbon dioxide emissions
4846,MT,2019,4.678528,Industrial carbon dioxide emissions
4847,MT,2019,15.93668,Electric Power carbon dioxide emissions
4848,MT,2018,4.578408,Industrial carbon dioxide emissions
4849,MT,2018,1.706957,Residential carbon dioxide emissions
4850,MT,2018,8.106315,Transportation carbon dioxide emissions
4851,MT,2018,31.257967,Total carbon dioxide emissions from all sectors
4852,MT,2018,1.699288,Commercial carbon dioxide emissions
4853,MT,2018,15.167,Electric Power carbon dioxide emissions
4854,MT,2017,1.4823,Commercial carbon dioxide emissions
4855,MT,2017,31.250812,Total carbon dioxide emissions from all sectors
4856,MT,2017,8.06215,Transportation carbon dioxide emissions
4857,MT,2017,1.667242,Residential carbon dioxide emissions
4858,MT,2017,4.480566,Industrial carbon dioxide emissions
4859,MT,2017,15.558553,Electric Power carbon dioxide emissions
4860,MT,2016,1.379384,Commercial carbon dioxide emissions
4861,MT,2016,31.137952,Total carbon dioxide emissions from all sectors
4862,MT,2016,7.901327,Transportation carbon dioxide emissions
4863,MT,2016,1.462782,Residential carbon dioxide emissions
4864,MT,2016,4.270657,Industrial carbon dioxide emissions
4865,MT,2016,16.123802,Electric Power carbon dioxide emissions
4866,MT,2015,4.426422,Industrial carbon dioxide emissions
4867,MT,2015,1.503491,Residential carbon dioxide emissions
4868,MT,2015,7.575482,Transportation carbon dioxide emissions
4869,MT,2015,32.531645,Total carbon dioxide emissions from all sectors
4870,MT,2015,1.239859,Commercial carbon dioxide emissions
4871,MT,2015,17.786392,Electric Power carbon dioxide emissions
4872,MT,2014,32.577021,Total carbon dioxide emissions from all sectors
4873,MT,2014,1.311152,Commercial carbon dioxide emissions
4874,MT,2014,7.777324,Transportation carbon dioxide emissions
4875,MT,2014,1.625781,Residential carbon dioxide emissions
4876,MT,2014,4.554791,Industrial carbon dioxide emissions
4877,MT,2014,17.307972,Electric Power carbon dioxide emissions
4878,MT,2013,1.277736,Commercial carbon dioxide emissions
4879,MT,2013,32.128839,Total carbon dioxide emissions from all sectors
4880,MT,2013,8.065813,Transportation carbon dioxide emissions
4881,MT,2013,1.563134,Residential carbon dioxide emissions
4882,MT,2013,4.612554,Industrial carbon dioxide emissions
4883,MT,2013,16.609601,Electric Power carbon dioxide emissions
4884,MT,2012,30.761312,Total carbon dioxide emissions from all sectors
4885,MT,2012,1.197262,Commercial carbon dioxide emissions
4886,MT,2012,7.909723,Transportation carbon dioxide emissions
4887,MT,2012,15.702989,Electric Power carbon dioxide emissions
4888,MT,2012,4.478869,Industrial carbon dioxide emissions
4889,MT,2012,1.472469,Residential carbon dioxide emissions
4890,MT,2011,1.360658,Commercial carbon dioxide emissions
4891,MT,2011,32.051096,Total carbon dioxide emissions from all sectors
4892,MT,2011,8.158636,Transportation carbon dioxide emissions
4893,MT,2011,1.718419,Residential carbon dioxide emissions
4894,MT,2011,4.090618,Industrial carbon dioxide emissions
4895,MT,2011,16.722765,Electric Power carbon dioxide emissions
4896,MT,2010,1.237519,Commercial carbon dioxide emissions
4897,MT,2010,34.954549,Total carbon dioxide emissions from all sectors
4898,MT,2010,3.944179,Industrial carbon dioxide emissions
4899,MT,2010,1.643358,Residential carbon dioxide emissions
4900,MT,2010,8.121307,Transportation carbon dioxide emissions
4901,MT,2010,20.008186,Electric Power carbon dioxide emissions
4902,MT,2009,4.882623,Industrial carbon dioxide emissions
4903,MT,2009,1.787284,Residential carbon dioxide emissions
4904,MT,2009,7.829883,Transportation carbon dioxide emissions
4905,MT,2009,33.137239,Total carbon dioxide emissions from all sectors
4906,MT,2009,1.414807,Commercial carbon dioxide emissions
4907,MT,2009,17.222642,Electric Power carbon dioxide emissions
4908,MT,2008,6.265027,Industrial carbon dioxide emissions
4909,MT,2008,1.808822,Residential carbon dioxide emissions
4910,MT,2008,8.187211,Transportation carbon dioxide emissions
4911,MT,2008,37.229984,Total carbon dioxide emissions from all sectors
4912,MT,2008,1.007427,Commercial carbon dioxide emissions
4913,MT,2008,19.961496,Electric Power carbon dioxide emissions
4914,MT,2007,0.872541,Commercial carbon dioxide emissions
4915,MT,2007,38.019303,Total carbon dioxide emissions from all sectors
4916,MT,2007,8.919577,Transportation carbon dioxide emissions
4917,MT,2007,1.628763,Residential carbon dioxide emissions
4918,MT,2007,6.641305,Industrial carbon dioxide emissions
4919,MT,2007,19.957118,Electric Power carbon dioxide emissions
4920,MT,2006,1.114132,Commercial carbon dioxide emissions
4921,MT,2006,36.022191,Total carbon dioxide emissions from all sectors
4922,MT,2006,8.529888,Transportation carbon dioxide emissions
4923,MT,2006,1.572929,Residential carbon dioxide emissions
4924,MT,2006,5.838104,Industrial carbon dioxide emissions
4925,MT,2006,18.967138,Electric Power carbon dioxide emissions
4926,MT,2005,1.134849,Commercial carbon dioxide emissions
4927,MT,2005,35.877634,Total carbon dioxide emissions from all sectors
4928,MT,2005,8.284736,Transportation carbon dioxide emissions
4929,MT,2005,1.605973,Residential carbon dioxide emissions
4930,MT,2005,5.398317,Industrial carbon dioxide emissions
4931,MT,2005,19.453759,Electric Power carbon dioxide emissions
4932,MT,2004,34.827428,Total carbon dioxide emissions from all sectors
4933,MT,2004,1.111804,Commercial carbon dioxide emissions
4934,MT,2004,7.809961,Transportation carbon dioxide emissions
4935,MT,2004,1.633861,Residential carbon dioxide emissions
4936,MT,2004,5.079875,Industrial carbon dioxide emissions
4937,MT,2004,19.191927,Electric Power carbon dioxide emissions
4938,MT,2003,1.032657,Commercial carbon dioxide emissions
4939,MT,2003,33.173687,Total carbon dioxide emissions from all sectors
4940,MT,2003,7.263862,Transportation carbon dioxide emissions
4941,MT,2003,1.533532,Residential carbon dioxide emissions
4942,MT,2003,4.650645,Industrial carbon dioxide emissions
4943,MT,2003,18.69299,Electric Power carbon dioxide emissions
4944,MT,2002,31.021875,Total carbon dioxide emissions from all sectors
4945,MT,2002,0.915848,Commercial carbon dioxide emissions
4946,MT,2002,7.592934,Transportation carbon dioxide emissions
4947,MT,2002,16.529606,Electric Power carbon dioxide emissions
4948,MT,2002,4.528835,Industrial carbon dioxide emissions
4949,MT,2002,1.454651,Residential carbon dioxide emissions
4950,MT,2001,0.861241,Commercial carbon dioxide emissions
4951,MT,2001,32.057591,Total carbon dioxide emissions from all sectors
4952,MT,2001,7.574491,Transportation carbon dioxide emissions
4953,MT,2001,1.385318,Residential carbon dioxide emissions
4954,MT,2001,4.029501,Industrial carbon dioxide emissions
4955,MT,2001,18.20704,Electric Power carbon dioxide emissions
4956,MT,2000,0.854158,Commercial carbon dioxide emissions
4957,MT,2000,31.773477,Total carbon dioxide emissions from all sectors
4958,MT,2000,4.611599,Industrial carbon dioxide emissions
4959,MT,2000,1.382266,Residential carbon dioxide emissions
4960,MT,2000,7.480644,Transportation carbon dioxide emissions
4961,MT,2000,17.444811,Electric Power carbon dioxide emissions
4962,MT,1999,0.745351,Commercial carbon dioxide emissions
4963,MT,1999,32.827649,Total carbon dioxide emissions from all sectors
4964,MT,1999,7.317044,Transportation carbon dioxide emissions
4965,MT,1999,1.246086,Residential carbon dioxide emissions
4966,MT,1999,5.186173,Industrial carbon dioxide emissions
4967,MT,1999,18.332995,Electric Power carbon dioxide emissions
4968,MT,1998,4.810471,Industrial carbon dioxide emissions
4969,MT,1998,1.238085,Residential carbon dioxide emissions
4970,MT,1998,7.047751,Transportation carbon dioxide emissions
4971,MT,1998,32.073991,Total carbon dioxide emissions from all sectors
4972,MT,1998,0.77166,Commercial carbon dioxide emissions
4973,MT,1998,18.206023,Electric Power carbon dioxide emissions
4974,MT,1997,0.968432,Commercial carbon dioxide emissions
4975,MT,1997,29.885729,Total carbon dioxide emissions from all sectors
4976,MT,1997,7.030389,Transportation carbon dioxide emissions
4977,MT,1997,1.495173,Residential carbon dioxide emissions
4978,MT,1997,4.515729,Industrial carbon dioxide emissions
4979,MT,1997,15.876006,Electric Power carbon dioxide emissions
4980,MT,1996,0.950395,Commercial carbon dioxide emissions
4981,MT,1996,27.927689,Total carbon dioxide emissions from all sectors
4982,MT,1996,6.872037,Transportation carbon dioxide emissions
4983,MT,1996,1.47408,Residential carbon dioxide emissions
4984,MT,1996,4.932752,Industrial carbon dioxide emissions
4985,MT,1996,13.698425,Electric Power carbon dioxide emissions
4986,MT,1995,5.243335,Industrial carbon dioxide emissions
4987,MT,1995,1.279996,Residential carbon dioxide emissions
4988,MT,1995,6.96714,Transportation carbon dioxide emissions
4989,MT,1995,30.688515,Total carbon dioxide emissions from all sectors
4990,MT,1995,0.829243,Commercial carbon dioxide emissions
4991,MT,1995,16.368801,Electric Power carbon dioxide emissions
4992,MT,1994,31.005545,Total carbon dioxide emissions from all sectors
4993,MT,1994,0.814341,Commercial carbon dioxide emissions
4994,MT,1994,6.689195,Transportation carbon dioxide emissions
4995,MT,1994,1.213801,Residential carbon dioxide emissions
4996,MT,1994,4.856275,Industrial carbon dioxide emissions
4997,MT,1994,17.431933,Electric Power carbon dioxide emissions
4998,MT,1993,0.873741,Commercial carbon dioxide emissions
4999,MT,1993,28.077296,Total carbon dioxide emissions from all sectors
5000,MT,1993,6.424355,Transportation carbon dioxide emissions
5001,MT,1993,1.333582,Residential carbon dioxide emissions
5002,MT,1993,4.711283,Industrial carbon dioxide emissions
5003,MT,1993,14.734335,Electric Power carbon dioxide emissions
5004,MT,1992,30.527644,Total carbon dioxide emissions from all sectors
5005,MT,1992,0.769725,Commercial carbon dioxide emissions
5006,MT,1992,6.239703,Transportation carbon dioxide emissions
5007,MT,1992,18.03225,Electric Power carbon dioxide emissions
5008,MT,1992,4.35905,Industrial carbon dioxide emissions
5009,MT,1992,1.126916,Residential carbon dioxide emissions
5010,MT,1991,0.896,Commercial carbon dioxide emissions
5011,MT,1991,29.170312,Total carbon dioxide emissions from all sectors
5012,MT,1991,5.748716,Transportation carbon dioxide emissions
5013,MT,1991,1.305495,Residential carbon dioxide emissions
5014,MT,1991,4.215863,Industrial carbon dioxide emissions
5015,MT,1991,17.004238,Electric Power carbon dioxide emissions
5016,MT,1990,0.888915,Commercial carbon dioxide emissions
5017,MT,1990,15.626259,Electric Power carbon dioxide emissions
5018,MT,1990,5.815246,Transportation carbon dioxide emissions
5019,MT,1990,1.253207,Residential carbon dioxide emissions
5020,MT,1990,4.375084,Industrial carbon dioxide emissions
5021,MT,1990,27.958712,Total carbon dioxide emissions from all sectors
5022,NC,2020,4.90577,Commercial carbon dioxide emissions
5023,NC,2020,106.533771,Total carbon dioxide emissions from all sectors
5024,NC,2020,37.108064,Electric Power carbon dioxide emissions
5025,NC,2020,4.813264,Residential carbon dioxide emissions
5026,NC,2020,9.619547,Industrial carbon dioxide emissions
5027,NC,2020,50.087125,Transportation carbon dioxide emissions
5028,NC,2019,5.128283,Commercial carbon dioxide emissions
5029,NC,2019,122.604303,Total carbon dioxide emissions from all sectors
5030,NC,2019,56.300232,Transportation carbon dioxide emissions
5031,NC,2019,5.18001,Residential carbon dioxide emissions
5032,NC,2019,9.938724,Industrial carbon dioxide emissions
5033,NC,2019,46.057054,Electric Power carbon dioxide emissions
5034,NC,2018,9.883714,Industrial carbon dioxide emissions
5035,NC,2018,5.543114,Residential carbon dioxide emissions
5036,NC,2018,55.177732,Transportation carbon dioxide emissions
5037,NC,2018,124.212734,Total carbon dioxide emissions from all sectors
5038,NC,2018,5.246558,Commercial carbon dioxide emissions
5039,NC,2018,48.361616,Electric Power carbon dioxide emissions
5040,NC,2017,5.080175,Commercial carbon dioxide emissions
5041,NC,2017,121.149375,Total carbon dioxide emissions from all sectors
5042,NC,2017,54.410584,Transportation carbon dioxide emissions
5043,NC,2017,4.527924,Residential carbon dioxide emissions
5044,NC,2017,9.626536,Industrial carbon dioxide emissions
5045,NC,2017,47.504156,Electric Power carbon dioxide emissions
5046,NC,2016,5.255915,Commercial carbon dioxide emissions
5047,NC,2016,124.895788,Total carbon dioxide emissions from all sectors
5048,NC,2016,53.841139,Transportation carbon dioxide emissions
5049,NC,2016,5.112604,Residential carbon dioxide emissions
5050,NC,2016,9.566766,Industrial carbon dioxide emissions
5051,NC,2016,51.119364,Electric Power carbon dioxide emissions
5052,NC,2015,9.517403,Industrial carbon dioxide emissions
5053,NC,2015,5.355736,Residential carbon dioxide emissions
5054,NC,2015,52.463227,Transportation carbon dioxide emissions
5055,NC,2015,124.778284,Total carbon dioxide emissions from all sectors
5056,NC,2015,5.332287,Commercial carbon dioxide emissions
5057,NC,2015,52.109631,Electric Power carbon dioxide emissions
5058,NC,2014,129.255531,Total carbon dioxide emissions from all sectors
5059,NC,2014,4.830673,Commercial carbon dioxide emissions
5060,NC,2014,51.460568,Transportation carbon dioxide emissions
5061,NC,2014,5.696259,Residential carbon dioxide emissions
5062,NC,2014,9.803822,Industrial carbon dioxide emissions
5063,NC,2014,57.46421,Electric Power carbon dioxide emissions
5064,NC,2013,4.269297,Commercial carbon dioxide emissions
5065,NC,2013,126.187011,Total carbon dioxide emissions from all sectors
5066,NC,2013,50.569823,Transportation carbon dioxide emissions
5067,NC,2013,5.172585,Residential carbon dioxide emissions
5068,NC,2013,10.134799,Industrial carbon dioxide emissions
5069,NC,2013,56.040506,Electric Power carbon dioxide emissions
5070,NC,2012,124.49448,Total carbon dioxide emissions from all sectors
5071,NC,2012,4.155542,Commercial carbon dioxide emissions
5072,NC,2012,49.16509,Transportation carbon dioxide emissions
5073,NC,2012,57.33442,Electric Power carbon dioxide emissions
5074,NC,2012,9.485551,Industrial carbon dioxide emissions
5075,NC,2012,4.353877,Residential carbon dioxide emissions
5076,NC,2011,4.339341,Commercial carbon dioxide emissions
5077,NC,2011,132.644616,Total carbon dioxide emissions from all sectors
5078,NC,2011,50.832623,Transportation carbon dioxide emissions
5079,NC,2011,5.155513,Residential carbon dioxide emissions
5080,NC,2011,9.991259,Industrial carbon dioxide emissions
5081,NC,2011,62.32588,Electric Power carbon dioxide emissions
5082,NC,2010,5.104254,Commercial carbon dioxide emissions
5083,NC,2010,147.166378,Total carbon dioxide emissions from all sectors
5084,NC,2010,10.379985,Industrial carbon dioxide emissions
5085,NC,2010,6.40455,Residential carbon dioxide emissions
5086,NC,2010,52.280819,Transportation carbon dioxide emissions
5087,NC,2010,72.996771,Electric Power carbon dioxide emissions
5088,NC,2009,9.657205,Industrial carbon dioxide emissions
5089,NC,2009,5.73658,Residential carbon dioxide emissions
5090,NC,2009,47.874921,Transportation carbon dioxide emissions
5091,NC,2009,132.990869,Total carbon dioxide emissions from all sectors
5092,NC,2009,5.282925,Commercial carbon dioxide emissions
5093,NC,2009,64.439238,Electric Power carbon dioxide emissions
5094,NC,2008,11.1648,Industrial carbon dioxide emissions
5095,NC,2008,5.974826,Residential carbon dioxide emissions
5096,NC,2008,52.197479,Transportation carbon dioxide emissions
5097,NC,2008,149.043301,Total carbon dioxide emissions from all sectors
5098,NC,2008,4.993764,Commercial carbon dioxide emissions
5099,NC,2008,74.712432,Electric Power carbon dioxide emissions
5100,NC,2007,4.169308,Commercial carbon dioxide emissions
5101,NC,2007,154.428663,Total carbon dioxide emissions from all sectors
5102,NC,2007,54.247424,Transportation carbon dioxide emissions
5103,NC,2007,5.566396,Residential carbon dioxide emissions
5104,NC,2007,12.020585,Industrial carbon dioxide emissions
5105,NC,2007,78.42495,Electric Power carbon dioxide emissions
5106,NC,2006,4.604385,Commercial carbon dioxide emissions
5107,NC,2006,148.580072,Total carbon dioxide emissions from all sectors
5108,NC,2006,52.872032,Transportation carbon dioxide emissions
5109,NC,2006,5.691612,Residential carbon dioxide emissions
5110,NC,2006,12.789135,Industrial carbon dioxide emissions
5111,NC,2006,72.622908,Electric Power carbon dioxide emissions
5112,NC,2005,5.037135,Commercial carbon dioxide emissions
5113,NC,2005,154.175153,Total carbon dioxide emissions from all sectors
5114,NC,2005,53.350712,Transportation carbon dioxide emissions
5115,NC,2005,6.621491,Residential carbon dioxide emissions
5116,NC,2005,13.723959,Industrial carbon dioxide emissions
5117,NC,2005,75.441856,Electric Power carbon dioxide emissions
5118,NC,2004,150.166203,Total carbon dioxide emissions from all sectors
5119,NC,2004,5.305304,Commercial carbon dioxide emissions
5120,NC,2004,52.253548,Transportation carbon dioxide emissions
5121,NC,2004,7.181804,Residential carbon dioxide emissions
5122,NC,2004,13.630496,Industrial carbon dioxide emissions
5123,NC,2004,71.795051,Electric Power carbon dioxide emissions
5124,NC,2003,4.891569,Commercial carbon dioxide emissions
5125,NC,2003,147.235687,Total carbon dioxide emissions from all sectors
5126,NC,2003,51.068113,Transportation carbon dioxide emissions
5127,NC,2003,7.257571,Residential carbon dioxide emissions
5128,NC,2003,13.301112,Industrial carbon dioxide emissions
5129,NC,2003,70.717322,Electric Power carbon dioxide emissions
5130,NC,2002,145.647381,Total carbon dioxide emissions from all sectors
5131,NC,2002,4.04751,Commercial carbon dioxide emissions
5132,NC,2002,49.706968,Transportation carbon dioxide emissions
5133,NC,2002,71.330195,Electric Power carbon dioxide emissions
5134,NC,2002,14.184357,Industrial carbon dioxide emissions
5135,NC,2002,6.37835,Residential carbon dioxide emissions
5136,NC,2001,4.545222,Commercial carbon dioxide emissions
5137,NC,2001,144.306532,Total carbon dioxide emissions from all sectors
5138,NC,2001,49.136068,Transportation carbon dioxide emissions
5139,NC,2001,6.841762,Residential carbon dioxide emissions
5140,NC,2001,15.094496,Industrial carbon dioxide emissions
5141,NC,2001,68.688984,Electric Power carbon dioxide emissions
5142,NC,2000,4.599001,Commercial carbon dioxide emissions
5143,NC,2000,149.124383,Total carbon dioxide emissions from all sectors
5144,NC,2000,15.810346,Industrial carbon dioxide emissions
5145,NC,2000,7.189249,Residential carbon dioxide emissions
5146,NC,2000,50.17068,Transportation carbon dioxide emissions
5147,NC,2000,71.355107,Electric Power carbon dioxide emissions
5148,NC,1999,4.098423,Commercial carbon dioxide emissions
5149,NC,1999,140.781322,Total carbon dioxide emissions from all sectors
5150,NC,1999,48.095053,Transportation carbon dioxide emissions
5151,NC,1999,6.3744,Residential carbon dioxide emissions
5152,NC,1999,15.14832,Industrial carbon dioxide emissions
5153,NC,1999,67.065126,Electric Power carbon dioxide emissions
5154,NC,1998,16.081643,Industrial carbon dioxide emissions
5155,NC,1998,6.69524,Residential carbon dioxide emissions
5156,NC,1998,47.123576,Transportation carbon dioxide emissions
5157,NC,1998,142.073266,Total carbon dioxide emissions from all sectors
5158,NC,1998,4.362997,Commercial carbon dioxide emissions
5159,NC,1998,67.80981,Electric Power carbon dioxide emissions
5160,NC,1997,4.478142,Commercial carbon dioxide emissions
5161,NC,1997,142.323513,Total carbon dioxide emissions from all sectors
5162,NC,1997,46.075925,Transportation carbon dioxide emissions
5163,NC,1997,6.886327,Residential carbon dioxide emissions
5164,NC,1997,17.166273,Industrial carbon dioxide emissions
5165,NC,1997,67.716846,Electric Power carbon dioxide emissions
5166,NC,1996,4.685399,Commercial carbon dioxide emissions
5167,NC,1996,140.187004,Total carbon dioxide emissions from all sectors
5168,NC,1996,45.270701,Transportation carbon dioxide emissions
5169,NC,1996,7.560082,Residential carbon dioxide emissions
5170,NC,1996,17.550338,Industrial carbon dioxide emissions
5171,NC,1996,65.120485,Electric Power carbon dioxide emissions
5172,NC,1995,17.649778,Industrial carbon dioxide emissions
5173,NC,1995,6.584114,Residential carbon dioxide emissions
5174,NC,1995,42.768022,Transportation carbon dioxide emissions
5175,NC,1995,128.306607,Total carbon dioxide emissions from all sectors
5176,NC,1995,4.154779,Commercial carbon dioxide emissions
5177,NC,1995,57.149914,Electric Power carbon dioxide emissions
5178,NC,1994,121.876409,Total carbon dioxide emissions from all sectors
5179,NC,1994,4.340248,Commercial carbon dioxide emissions
5180,NC,1994,41.130562,Transportation carbon dioxide emissions
5181,NC,1994,5.950372,Residential carbon dioxide emissions
5182,NC,1994,16.452276,Industrial carbon dioxide emissions
5183,NC,1994,54.002952,Electric Power carbon dioxide emissions
5184,NC,1993,3.979153,Commercial carbon dioxide emissions
5185,NC,1993,126.799496,Total carbon dioxide emissions from all sectors
5186,NC,1993,39.895386,Transportation carbon dioxide emissions
5187,NC,1993,6.311366,Residential carbon dioxide emissions
5188,NC,1993,17.29001,Industrial carbon dioxide emissions
5189,NC,1993,59.323582,Electric Power carbon dioxide emissions
5190,NC,1992,121.43977,Total carbon dioxide emissions from all sectors
5191,NC,1992,3.833677,Commercial carbon dioxide emissions
5192,NC,1992,38.499487,Transportation carbon dioxide emissions
5193,NC,1992,54.892329,Electric Power carbon dioxide emissions
5194,NC,1992,18.16964,Industrial carbon dioxide emissions
5195,NC,1992,6.044638,Residential carbon dioxide emissions
5196,NC,1991,3.58721,Commercial carbon dioxide emissions
5197,NC,1991,110.871588,Total carbon dioxide emissions from all sectors
5198,NC,1991,37.761389,Transportation carbon dioxide emissions
5199,NC,1991,5.396782,Residential carbon dioxide emissions
5200,NC,1991,16.403937,Industrial carbon dioxide emissions
5201,NC,1991,47.722271,Electric Power carbon dioxide emissions
5202,NC,1990,3.770043,Commercial carbon dioxide emissions
5203,NC,1990,46.90962,Electric Power carbon dioxide emissions
5204,NC,1990,38.249479,Transportation carbon dioxide emissions
5205,NC,1990,5.276727,Residential carbon dioxide emissions
5206,NC,1990,17.012354,Industrial carbon dioxide emissions
5207,NC,1990,111.218223,Total carbon dioxide emissions from all sectors
5208,ND,2020,1.294573,Commercial carbon dioxide emissions
5209,ND,2020,54.25128,Total carbon dioxide emissions from all sectors
5210,ND,2020,27.434727,Electric Power carbon dioxide emissions
5211,ND,2020,1.031908,Residential carbon dioxide emissions
5212,ND,2020,16.01611,Industrial carbon dioxide emissions
5213,ND,2020,8.473962,Transportation carbon dioxide emissions
5214,ND,2019,1.263763,Commercial carbon dioxide emissions
5215,ND,2019,57.152889,Total carbon dioxide emissions from all sectors
5216,ND,2019,9.650283,Transportation carbon dioxide emissions
5217,ND,2019,1.343796,Residential carbon dioxide emissions
5218,ND,2019,16.564065,Industrial carbon dioxide emissions
5219,ND,2019,28.330981,Electric Power carbon dioxide emissions
5220,ND,2018,17.271227,Industrial carbon dioxide emissions
5221,ND,2018,1.180764,Residential carbon dioxide emissions
5222,ND,2018,9.295032,Transportation carbon dioxide emissions
5223,ND,2018,59.282972,Total carbon dioxide emissions from all sectors
5224,ND,2018,1.179228,Commercial carbon dioxide emissions
5225,ND,2018,30.356722,Electric Power carbon dioxide emissions
5226,ND,2017,1.158381,Commercial carbon dioxide emissions
