,County,num_solar,num_gas,num_oil,num_hydro,num_wind,num_coal,num_biomass,num_storage,num_cogeneration,num_geothermal,num_petcoke,num_nuclear,num_other,Total Households,Median Income,Total Powerplants
345,"Weld County, Colorado",13.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104611.0,68884.0,21.0
346,"Black Hawk County, Iowa",1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52928.0,49779.0,7.0
347,"Webb County, Texas",1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74045.0,43408.0,6.0
348,"Miami-Dade County, Florida",3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,872495.0,49930.0,7.0
349,"Pickens County, South Carolina",0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47824.0,47520.0,4.0
350,"Cache County, Utah",0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38453.0,52828.0,4.0
351,"Isabella County, Michigan",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,44100.0,2.0
352,"Greenville County, South Carolina",0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193456.0,55914.0,4.0
353,"Hamilton County, Ohio",1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,342793.0,55048.0,6.0
354,"Montgomery County, Maryland",4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373219.0,103235.0,7.0
355,"Franklin County, North Carolina",11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24413.0,54825.0,12.0
356,"Erie County, New York",4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386396.0,55604.0,9.0
357,"Salem County, New Jersey",2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24801.0,61250.0,6.0
358,"Lexington County, South Carolina",7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110228.0,60181.0,9.0
359,"Benton County, Washington",0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72265.0,63346.0,5.0
360,"McHenry County, Illinois",0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,112193.0,86348.0,3.0
361,"Hamilton County, Tennessee",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,145071.0,51302.0,4.0
362,"Lewis County, Washington",0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31786.0,49827.0,6.0
363,"Chelan County, Washington",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27060.0,61615.0,3.0
364,"Delaware County, Pennsylvania",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205461.0,73854.0,4.0
365,"Blair County, Pennsylvania",0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51885.0,45957.0,4.0
366,"Jackson County, Mississippi",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52318.0,48284.0,2.0
367,"Laramie County, Wyoming",0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39054.0,61961.0,3.0
368,"Merrimack County, New Hampshire",0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58220.0,70764.0,11.0
369,"Yavapai County, Arizona",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98369.0,50041.0,4.0
370,"Navajo County, Arizona",0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36094.0,41295.0,3.0
371,"Bonneville County, Idaho",0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41118.0,53478.0,10.0
372,"McKinley County, New Mexico",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21083.0,31565.0,2.0
373,"Monroe County, New York",5.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301619.0,57561.0,12.0
374,"Douglas County, Oregon",0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45379.0,47746.0,9.0
375,"Denton County, Texas",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293610.0,86291.0,4.0
376,"Benton County, Oregon",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35445.0,60260.0,2.0
377,"Steuben County, New York",1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38382.0,50930.0,5.0
378,"Richland County, South Carolina",0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151999.0,51946.0,4.0
379,"Livingston County, Michigan",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72726.0,80733.0,1.0
380,"Yuba County, California",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26228.0,63120.0,2.0
381,"Jefferson County, Colorado",3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231651.0,80616.0,7.0
382,"Boone County, Missouri",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70355.0,51340.0,4.0
383,"Columbia County, Georgia",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43990.0,74164.0,2.0
384,"Jefferson County, Wisconsin",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33534.0,56675.0,3.0
385,"Cabarrus County, North Carolina",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75188.0,61490.0,4.0
386,"Indiana County, Pennsylvania",0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33664.0,46237.0,4.0
387,"Westmoreland County, Pennsylvania",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151007.0,60713.0,2.0
388,"Brown County, Wisconsin",0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104868.0,60793.0,5.0
389,"El Paso County, Texas",3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269523.0,44489.0,8.0
390,"Putnam County, Florida",2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29444.0,33790.0,4.0
391,"Johnson County, Iowa",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59190.0,61011.0,4.0
392,"Rock Island County, Illinois",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60438.0,51711.0,4.0
393,"Mecklenburg County, North Carolina",1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,410770.0,65588.0,6.0
394,"Tompkins County, New York",7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40230.0,56672.0,9.0
395,"Apache County, Arizona",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20550.0,31671.0,2.0
396,"Grays Harbor County, Washington",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29286.0,47445.0,2.0
397,"Marin County, California",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104219.0,113908.0,1.0
398,"Lane County, Oregon",0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,151675.0,50654.0,10.0
399,"Lake County, Illinois",0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247720.0,85895.0,4.0
400,"Fairfax County, Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396662.0,118279.0,0.0
401,"Lake County, Florida",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136255.0,51383.0,1.0
402,"Niagara County, New York",1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88659.0,54743.0,7.0
403,"Tulsa County, Oklahoma",0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251055.0,52441.0,4.0
404,"Lincoln County, North Carolina",2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33244.0,54361.0,5.0
405,"Yakima County, Washington",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82107.0,47402.0,6.0
406,"Greene County, Missouri",1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120498.0,45117.0,5.0
407,"Houston County, Alabama",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39106.0,44529.0,2.0
408,"Escambia County, Florida",1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122406.0,48631.0,5.0
409,"Bucks County, Pennsylvania",1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239671.0,84749.0,5.0
410,"Citrus County, Florida",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61290.0,43548.0,1.0
411,"Lea County, New Mexico",5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.0,55952.0,11.0
412,"Manitowoc County, Wisconsin",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34446.0,54785.0,3.0
413,"Santa Barbara County, California",2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147466.0,71106.0,5.0
414,"Guilford County, North Carolina",2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203199.0,52098.0,7.0
415,"Medina County, Ohio",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68650.0,71360.0,2.0
416,"Stark County, Ohio",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154097.0,50984.0,1.0
417,"Wayne County, Ohio",1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.0,55899.0,5.0
418,"Miami County, Ohio",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39819.0,60910.0,3.0
419,"Jackson County, Georgia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23785.0,66557.0,1.0
420,"Sangamon County, Illinois",0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84583.0,61542.0,5.0
421,"Whitfield County, Georgia",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35824.0,40717.0,1.0
422,"Berkeley County, West Virginia",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42296.0,59142.0,2.0
423,"Bay County, Michigan",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44907.0,44770.0,3.0
424,"Henrico County, Virginia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127899.0,67185.0,1.0
425,"Darlington County, South Carolina",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27783.0,37465.0,5.0
426,"Snohomish County, Washington",0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,292430.0,82595.0,4.0
427,"Lancaster County, Pennsylvania",4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201150.0,63407.0,9.0
428,"Davidson County, North Carolina",0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66295.0,46802.0,5.0
429,"Volusia County, Florida",2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217632.0,46901.0,5.0
430,"Morgan County, Alabama",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45360.0,48563.0,2.0
431,"Grant County, Indiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25878.0,44768.0,1.0
432,"LaPorte County, Indiana",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42385.0,50736.0,1.0
433,"Philadelphia County, Pennsylvania",1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,606142.0,39759.0,11.0
434,"Eau Claire County, Wisconsin",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41767.0,54963.0,1.0
435,"Eaton County, Michigan",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44329.0,64522.0,3.0
436,"Lapeer County, Michigan",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34271.0,55866.0,2.0
437,"Grayson County, Texas",4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49176.0,56718.0,6.0
438,"Licking County, Ohio",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63391.0,62883.0,1.0
439,"Whatcom County, Washington",0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88636.0,61186.0,12.0
440,"Butler County, Ohio",0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139058.0,64023.0,9.0
441,"Franklin County, Ohio",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508811.0,59227.0,4.0
442,"Cass County, Missouri",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40545.0,64595.0,3.0
443,"Washtenaw County, Michigan",1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140729.0,70286.0,5.0
444,"Sullivan County, Tennessee",0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67685.0,44909.0,4.0
445,"Marathon County, Wisconsin",0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55084.0,58173.0,5.0
446,"Dorchester County, South Carolina",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56003.0,64148.0,0.0
447,"Hanover County, Virginia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37969.0,90066.0,1.0
448,"Sevier County, Tennessee",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36444.0,49963.0,1.0
449,"Tuscarawas County, Ohio",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37446.0,51386.0,2.0
450,"Dutchess County, New York",4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106043.0,77915.0,6.0
451,"Walton County, Georgia",4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31114.0,54867.0,7.0
452,"Muskingum County, Ohio",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33074.0,43113.0,1.0
453,"Portage County, Wisconsin",0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28679.0,52247.0,4.0
454,"Schenectady County, New York",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49022.0,62514.0,3.0
455,"Washington County, Oregon",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217894.0,80946.0,2.0
456,"Durham County, North Carolina",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126123.0,59891.0,4.0
457,"Shelby County, Alabama",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78666.0,73031.0,1.0
458,"Morgan County, Indiana",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26441.0,60946.0,1.0
459,"Oakland County, Michigan",0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504944.0,77475.0,5.0
460,"Elkhart County, Indiana",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73363.0,58960.0,3.0
461,"Hunterdon County, New Jersey",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45967.0,112038.0,13.0
462,"Centre County, Pennsylvania",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58629.0,55895.0,3.0
463,"Penobscot County, Maine",0.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60620.0,50349.0,13.0
464,"Harrison County, Texas",0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22618.0,53394.0,3.0
465,"Ingham County, Michigan",1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111915.0,50896.0,4.0
466,"Ector County, Texas",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51388.0,55380.0,3.0
467,"McLennan County, Texas",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91086.0,47267.0,3.0
468,"Sheboygan County, Wisconsin",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48347.0,58361.0,2.0
469,"Nassau County, Florida",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31837.0,71489.0,2.0
470,"Spotsylvania County, Virginia",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42960.0,86491.0,1.0
471,"Douglas County, Nebraska",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,218390.0,61531.0,3.0
472,"Washington County, Arkansas",1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,85290.0,50169.0,6.0
473,"Rockingham County, Virginia",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30892.0,59493.0,4.0
474,"Monroe County, Indiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57047.0,48713.0,1.0
475,"Sebastian County, Arkansas",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50734.0,41917.0,1.0
476,"Wilson County, North Carolina",13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32015.0,45960.0,14.0
477,"Milwaukee County, Wisconsin",1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,376445.0,47591.0,7.0
478,"St. Francois County, Missouri",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22504.0,39288.0,4.0
479,"Daviess County, Kentucky",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40920.0,49507.0,1.0
480,"Franklin County, Washington",0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26477.0,64344.0,5.0
481,"DeKalb County, Georgia",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278249.0,61827.0,4.0
482,"Orange County, Texas",0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29848.0,58863.0,5.0
483,"Ellis County, Texas",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57052.0,72138.0,2.0
484,"Iberia Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26345.0,40019.0,0.0
485,"Erie County, Pennsylvania",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108458.0,50614.0,1.0
486,"Rockingham County, New Hampshire",0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120096.0,89451.0,6.0
487,"East Baton Rouge Parish, Louisiana",0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162627.0,55326.0,6.0
488,"Saline County, Arkansas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44420.0,59633.0,1.0
489,"DeKalb County, Illinois",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38324.0,59942.0,1.0
490,"Valencia County, New Mexico",7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26359.0,47409.0,9.0
491,"Fayette County, Pennsylvania",0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53256.0,44184.0,5.0
492,"Madison County, New York",1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26024.0,57069.0,4.0
493,"Monroe County, Michigan",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59528.0,59290.0,2.0
494,"Kootenai County, Idaho",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60383.0,57219.0,3.0
495,"Hancock County, Ohio",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31844.0,51360.0,3.0
496,"Lake County, Ohio",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94118.0,59618.0,3.0
497,"Monongalia County, West Virginia",0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39386.0,50888.0,4.0
498,"Harrison County, West Virginia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27493.0,58082.0,1.0
499,"Benton County, Arkansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97134.0,63746.0,1.0
500,"Moore County, North Carolina",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39155.0,64184.0,9.0
501,"Douglas County, Colorado",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119151.0,111482.0,2.0
502,"Kaufman County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37569.0,65841.0,1.0
503,"Richmond County, Georgia",2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71411.0,37324.0,5.0
504,"Lebanon County, Pennsylvania",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52786.0,57372.0,2.0
505,"Lee County, Florida",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266266.0,53928.0,1.0
506,"Northumberland County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37684.0,44895.0,1.0
507,"Yolo County, California",5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73495.0,65729.0,7.0
508,"Newport County, Rhode Island",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34568.0,80222.0,3.0
509,"Pulaski County, Arkansas",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156546.0,52450.0,3.0
510,"Frederick County, Virginia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32251.0,72405.0,1.0
511,"Skagit County, Washington",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49262.0,66066.0,3.0
512,"La Crosse County, Wisconsin",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47704.0,57033.0,1.0
513,"Oklahoma County, Oklahoma",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297945.0,51323.0,4.0
514,"Mesa County, Colorado",4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61763.0,52742.0,9.0
515,"Marion County, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140620.0,43910.0,0.0
516,"Kent County, Rhode Island",3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69536.0,75143.0,9.0
